year,district,farmer_id,crop,area_hectares,rainfall_mm,production_tons,crop_value_rs,insurance_premium_rs,claim_amount_rs,loss_percent
2006,East Godavari,EAS_2006_25,Groundnut,3.23,700.53,3.49,174535.61,4413.99,0.0,0.0
2006,East Godavari,EAS_2006_26,Maize,4.59,554.84,8.82,149969.52,4229.12,14996.95,0.1
2006,East Godavari,EAS_2006_27,Maize,2.45,886.98,6.57,111751.09,4621.32,11175.11,0.1
2006,East Godavari,EAS_2006_28,Rice,7.89,724.81,13.41,268280.85,5586.83,0.0,0.0
2006,East Godavari,EAS_2006_29,Cotton,7.54,852.24,8.92,535085.1,23382.92,0.0,0.0
2006,East Godavari,EAS_2006_30,Rice,7.46,848.0,16.35,326949.15,8763.14,0.0,0.0
2006,East Godavari,EAS_2006_31,Cotton,3.61,693.37,3.25,195191.36,4358.16,0.0,0.0
2006,East Godavari,EAS_2006_32,Cotton,7.68,804.02,8.3,497730.6,20116.6,0.0,0.0
2006,East Godavari,EAS_2006_33,Rice,4.02,503.92,6.75,134996.25,6619.76,13499.62,0.1
2006,East Godavari,EAS_2006_34,Sugarcane,4.7,719.54,197.58,691536.61,20025.28,0.0,0.0
2006,East Godavari,EAS_2006_35,Groundnut,3.64,201.26,3.94,196755.45,9065.55,0.0,0.0
2006,East Godavari,EAS_2006_36,Maize,2.18,858.66,5.58,94852.63,2765.4,37941.05,0.4
2006,East Godavari,EAS_2006_37,Cotton,3.29,707.88,2.96,177513.79,5092.21,0.0,0.0
2006,East Godavari,EAS_2006_38,Chilli,4.92,695.89,3.54,283236.74,10094.56,0.0,0.0
2006,East Godavari,EAS_2006_39,Rice,5.71,641.22,9.6,192011.09,6280.82,0.0,0.0
2006,West Godavari,WES_2006_0,Rice,4.86,606.81,8.17,163379.18,4485.82,0.0,0.0
2006,West Godavari,WES_2006_1,Sugarcane,4.94,637.57,207.5,726256.24,22196.06,72625.62,0.1
2006,West Godavari,WES_2006_2,Sugarcane,4.65,534.13,195.42,683960.47,23696.89,0.0,0.0
2006,West Godavari,WES_2006_3,Rice,7.97,743.1,14.12,282365.59,7153.05,0.0,0.0
2006,West Godavari,WES_2006_4,Chilli,7.36,1028.57,9.19,735101.77,15984.45,0.0,0.0
2006,West Godavari,WES_2006_5,Cotton,1.68,822.68,1.89,113119.29,3078.36,0.0,0.0
2006,West Godavari,WES_2006_6,Groundnut,5.47,877.57,8.13,406438.95,13796.91,162575.58,0.4
2006,West Godavari,WES_2006_7,Chilli,2.03,784.52,1.69,135104.93,4116.09,27020.99,0.2
2006,West Godavari,WES_2006_8,Maize,3.96,1329.25,16.48,280147.86,8872.55,112059.14,0.4
2006,West Godavari,WES_2006_9,Cotton,7.73,1048.44,12.4,744052.35,36735.76,74405.24,0.1
2006,West Godavari,WES_2006_10,Groundnut,7.25,1076.94,14.48,723872.11,34284.06,72387.21,0.1
2006,West Godavari,WES_2006_11,Groundnut,6.66,718.25,7.19,359429.58,10001.1,35942.96,0.1
2006,West Godavari,WES_2006_12,Chilli,1.23,518.09,0.89,70981.25,3033.41,7098.13,0.1
2006,West Godavari,WES_2006_13,Cotton,5.7,815.81,6.29,377695.8,11663.16,75539.16,0.2
2006,West Godavari,WES_2006_14,Cotton,5.49,993.23,8.16,489513.38,18217.1,0.0,0.0
2006,West Godavari,WES_2006_15,Rice,3.09,898.25,7.38,147682.88,3762.65,14768.29,0.1
2006,West Godavari,WES_2006_16,Chilli,6.57,457.73,4.73,378207.81,18391.15,75641.56,0.2
2006,West Godavari,WES_2006_17,Cotton,3.63,501.96,3.26,195816.68,6771.36,0.0,0.0
2006,West Godavari,WES_2006_18,Chilli,3.49,1135.8,5.0,400381.04,16921.22,40038.1,0.1
2006,West Godavari,WES_2006_19,Sugarcane,4.36,331.18,183.24,641328.6,31571.96,0.0,0.0
2006,West Godavari,WES_2006_20,Groundnut,6.83,1015.08,12.56,628031.22,18699.67,62803.12,0.1
2006,West Godavari,WES_2006_21,Groundnut,1.46,1022.1,2.7,135196.05,6610.49,0.0,0.0
2006,West Godavari,WES_2006_22,Maize,7.93,489.31,15.22,258731.95,8138.6,25873.2,0.1
2006,West Godavari,WES_2006_23,Groundnut,4.83,775.79,5.91,295615.79,9003.26,0.0,0.0
2006,West Godavari,WES_2006_24,Cotton,1.47,869.34,1.8,107878.09,2227.59,0.0,0.0
2006,West Godavari,WES_2006_25,Maize,5.1,732.59,10.09,171549.08,7459.31,17154.91,0.1
2006,West Godavari,WES_2006_26,Rice,2.49,807.33,5.06,101140.11,3059.6,0.0,0.0
2006,West Godavari,WES_2006_27,Cotton,5.47,724.26,4.97,298493.69,7677.7,59698.74,0.2
2006,West Godavari,WES_2006_28,Sugarcane,4.68,754.66,212.61,744137.68,16592.86,74413.77,0.1
2006,West Godavari,WES_2006_29,Sugarcane,1.22,454.02,51.19,179178.25,4401.24,0.0,0.0
2006,West Godavari,WES_2006_30,Groundnut,6.84,1047.19,13.14,656778.67,17621.76,65677.87,0.1
2006,West Godavari,WES_2006_31,Rice,1.55,395.99,2.61,52124.57,2089.67,0.0,0.0
2006,West Godavari,WES_2006_32,Sugarcane,6.36,941.82,407.96,1427873.62,45622.46,0.0,0.0
2006,West Godavari,WES_2006_33,Chilli,4.35,832.44,3.97,317403.84,12763.51,0.0,0.0
2006,West Godavari,WES_2006_34,Rice,6.9,777.2,13.17,263484.15,8444.5,0.0,0.0
2006,West Godavari,WES_2006_35,Cotton,6.53,797.76,6.97,418176.78,11877.63,83635.36,0.2
2006,West Godavari,WES_2006_36,Rice,3.78,949.54,9.83,196559.48,5215.46,19655.95,0.1
2006,West Godavari,WES_2006_37,Rice,3.26,773.12,6.16,123212.78,2513.8,24642.56,0.2
2006,West Godavari,WES_2006_38,Maize,7.32,907.33,20.32,345382.36,7245.21,0.0,0.0
2006,West Godavari,WES_2006_39,Groundnut,2.05,962.96,3.49,174498.45,7813.9,0.0,0.0
2006,Prakasam,PRA_2006_0,Cotton,4.87,607.85,4.38,263032.71,8408.83,26303.27,0.1
2006,Prakasam,PRA_2006_1,Maize,5.79,645.93,11.12,189022.92,7312.33,0.0,0.0
2006,Prakasam,PRA_2006_2,Maize,6.56,558.47,12.6,214136.83,7088.19,42827.37,0.2
2006,Prakasam,PRA_2006_3,Maize,3.22,937.8,9.4,159825.97,4682.91,15982.6,0.1
2006,Prakasam,PRA_2006_4,Rice,1.35,725.0,2.29,45877.18,1059.92,0.0,0.0
2006,Prakasam,PRA_2006_5,Chilli,3.8,808.74,3.32,265345.48,6344.66,0.0,0.0
2006,Prakasam,PRA_2006_6,Sugarcane,5.8,940.04,371.54,1300391.66,62485.54,0.0,0.0
2006,Prakasam,PRA_2006_7,Chilli,1.54,609.97,1.11,88479.61,3532.1,17695.92,0.2
2006,Prakasam,PRA_2006_8,Sugarcane,5.31,811.91,271.59,950549.33,39677.15,0.0,0.0
2006,Prakasam,PRA_2006_9,Rice,3.56,859.74,7.97,159313.54,5780.52,63725.41,0.4
2006,Prakasam,PRA_2006_10,Rice,4.29,940.89,11.0,220070.82,8979.74,44014.16,0.2
2006,Prakasam,PRA_2006_11,Rice,3.28,1143.02,11.06,221230.17,10791.58,44246.03,0.2
2006,Prakasam,PRA_2006_12,Chilli,3.51,495.86,2.53,202313.72,10046.84,0.0,0.0
2006,Prakasam,PRA_2006_13,Sugarcane,7.26,876.83,418.8,1465800.72,39485.64,0.0,0.0
2006,Prakasam,PRA_2006_14,Cotton,7.44,1000.8,11.17,670131.24,20982.54,134026.25,0.2
2006,Prakasam,PRA_2006_15,Rice,6.8,951.65,17.72,354334.65,13874.24,70866.93,0.2
2006,Prakasam,PRA_2006_16,Cotton,5.28,644.59,4.75,284948.04,11278.73,0.0,0.0
2006,Prakasam,PRA_2006_17,Rice,1.58,823.24,3.3,66020.79,2778.05,0.0,0.0
2006,Prakasam,PRA_2006_18,Maize,5.71,622.83,10.96,186270.31,5890.47,0.0,0.0
2006,Prakasam,PRA_2006_19,Sugarcane,6.06,795.17,299.88,1049581.05,46656.21,209916.21,0.2
2006,Prakasam,PRA_2006_20,Cotton,3.4,797.0,3.62,217445.22,5592.75,0.0,0.0
2006,Prakasam,PRA_2006_21,Chilli,5.34,1196.54,8.21,656975.89,22201.73,0.0,0.0
2006,Prakasam,PRA_2006_22,Groundnut,1.19,810.4,1.56,77775.63,2405.68,15555.13,0.2
2006,Prakasam,PRA_2006_23,Cotton,3.55,825.43,4.0,240037.82,9465.01,0.0,0.0
2006,Prakasam,PRA_2006_24,Sugarcane,6.51,1066.68,498.92,1746221.64,36743.45,174622.16,0.1
2006,Prakasam,PRA_2006_25,Chilli,1.4,525.72,1.01,80561.41,2515.91,0.0,0.0
2006,Prakasam,PRA_2006_26,Cotton,7.94,915.88,10.48,628713.03,13731.36,125742.61,0.2
2006,Prakasam,PRA_2006_27,Rice,1.91,976.26,5.17,103499.54,4546.42,10349.95,0.1
2006,Prakasam,PRA_2006_28,Maize,7.89,756.16,16.46,279735.05,7318.72,0.0,0.0
2006,Prakasam,PRA_2006_29,Chilli,4.83,1090.01,6.54,522927.4,24890.82,209170.96,0.4
2006,Prakasam,PRA_2006_30,Cotton,3.91,759.1,3.85,230829.34,9770.64,23082.93,0.1
2006,Prakasam,PRA_2006_31,Groundnut,7.61,781.88,9.43,471574.03,19411.62,47157.4,0.1
2006,Prakasam,PRA_2006_32,Cotton,4.44,674.17,3.99,239650.37,5243.94,0.0,0.0
2006,Prakasam,PRA_2006_33,Chilli,4.29,738.94,3.23,258419.33,7457.17,25841.93,0.1
2006,Prakasam,PRA_2006_34,Chilli,2.42,789.6,2.03,162481.97,4158.83,32496.39,0.2
2006,Prakasam,PRA_2006_35,Chilli,2.63,411.89,1.9,151648.14,5375.85,0.0,0.0
2006,Prakasam,PRA_2006_36,Maize,6.17,744.3,12.53,212943.88,9978.33,0.0,0.0
2006,Prakasam,PRA_2006_37,Groundnut,2.17,830.54,2.96,147940.07,5513.33,0.0,0.0
2006,Prakasam,PRA_2006_38,Rice,1.35,464.81,2.26,45268.92,2142.67,0.0,0.0
2006,Prakasam,PRA_2006_39,Cotton,4.86,799.38,5.2,311812.37,7272.18,0.0,0.0
2006,Nellore,NEL_2006_0,Groundnut,4.19,671.35,4.53,226276.41,7107.65,0.0,0.0
2006,Nellore,NEL_2006_1,Rice,1.8,832.21,3.83,76641.22,2202.08,0.0,0.0
2006,Nellore,NEL_2006_2,Rice,4.99,700.54,8.38,167584.2,7393.61,0.0,0.0
2006,Nellore,NEL_2006_3,Groundnut,1.31,1213.82,3.06,153236.06,5527.97,15323.61,0.1
2006,Nellore,NEL_2006_4,Cotton,5.8,910.34,7.59,455223.19,16801.08,45522.32,0.1
2006,Nellore,NEL_2006_5,Cotton,4.99,1179.38,9.41,564539.58,28182.37,225815.83,0.4
2006,Nellore,NEL_2006_6,Chilli,4.82,418.92,3.47,277872.02,12581.39,55574.4,0.2
2006,Nellore,NEL_2006_7,Groundnut,6.89,457.07,7.45,372278.95,12753.95,37227.9,0.1
2006,Nellore,NEL_2006_8,Cotton,7.13,560.7,6.42,385212.4,19001.94,38521.24,0.1
2006,Nellore,NEL_2006_9,Sugarcane,7.03,313.98,295.15,1033025.69,28515.72,103302.57,0.1
2006,Nellore,NEL_2006_10,Maize,6.84,749.37,14.05,238910.9,7854.51,47782.18,0.2
2006,Nellore,NEL_2006_11,Cotton,3.91,1123.73,6.9,414128.43,14999.11,0.0,0.0
2006,Nellore,NEL_2006_12,Rice,6.74,723.32,11.42,228400.51,4746.37,0.0,0.0
2006,Nellore,NEL_2006_13,Maize,6.1,734.47,12.12,206090.88,5679.3,0.0,0.0
2006,Nellore,NEL_2006_14,Chilli,6.65,741.95,5.04,403076.44,11592.08,0.0,0.0
2006,Nellore,NEL_2006_15,Cotton,4.13,353.04,3.72,223105.28,10309.21,0.0,0.0
2006,Nellore,NEL_2006_16,Cotton,5.36,945.86,7.41,444763.24,14124.27,0.0,0.0
2006,Nellore,NEL_2006_17,Sugarcane,6.74,787.35,328.25,1148889.48,54379.87,229777.9,0.2
2006,Nellore,NEL_2006_18,Maize,3.12,935.67,9.05,153896.65,3093.51,0.0,0.0
2006,Nellore,NEL_2006_19,Maize,1.03,717.18,1.97,33473.2,1432.36,3347.32,0.1
2006,Nellore,NEL_2006_20,Groundnut,7.51,739.72,8.49,424587.54,20003.06,0.0,0.0
2006,Nellore,NEL_2006_21,Maize,2.88,714.06,5.54,94154.4,3729.1,0.0,0.0
2006,Nellore,NEL_2006_22,Maize,5.24,826.56,12.6,214233.5,4361.4,0.0,0.0
2006,Nellore,NEL_2006_23,Maize,1.83,593.44,3.52,59885.08,1932.63,0.0,0.0
2006,Nellore,NEL_2006_24,Sugarcane,7.57,780.72,363.86,1273493.01,61305.65,0.0,0.0
2006,Nellore,NEL_2006_25,Groundnut,6.55,604.35,7.08,353795.84,13400.55,0.0,0.0
2006,Nellore,NEL_2006_26,Chilli,1.14,661.57,0.82,65551.0,2762.75,0.0,0.0
2006,Nellore,NEL_2006_27,Sugarcane,2.63,1058.04,199.22,697258.06,32368.54,0.0,0.0
2006,Nellore,NEL_2006_28,Maize,1.36,1156.91,5.32,90356.34,2873.1,0.0,0.0
2006,Nellore,NEL_2006_29,Cotton,2.29,766.92,2.29,137315.48,4225.91,0.0,0.0
2006,Nellore,NEL_2006_30,Cotton,4.54,533.68,4.09,245363.16,10435.54,0.0,0.0
2006,Nellore,NEL_2006_31,Groundnut,3.44,649.94,3.72,185801.53,4717.95,0.0,0.0
2006,Nellore,NEL_2006_32,Sugarcane,5.28,842.13,286.5,1002760.57,32859.11,0.0,0.0
2006,Nellore,NEL_2006_33,Rice,4.2,755.75,7.65,153048.96,6852.86,0.0,0.0
2006,Nellore,NEL_2006_34,Maize,7.74,679.28,14.86,252606.13,11783.02,25260.61,0.1
2006,Nellore,NEL_2006_35,Rice,3.05,1207.96,11.07,221410.73,8093.38,0.0,0.0
2006,Nellore,NEL_2006_36,Sugarcane,7.27,1199.92,654.67,2291344.07,97017.04,0.0,0.0
2006,Nellore,NEL_2006_37,Sugarcane,3.6,668.52,151.11,528882.16,12111.77,0.0,0.0
2006,Nellore,NEL_2006_38,Sugarcane,7.86,932.14,496.73,1738552.84,68294.28,0.0,0.0
2006,Nellore,NEL_2006_39,Groundnut,1.69,846.81,2.38,119001.93,4817.11,0.0,0.0
2006,Kadapa,KAD_2006_0,Rice,3.75,612.47,6.31,126100.32,5507.14,0.0,0.0
2006,Kadapa,KAD_2006_1,Maize,7.72,1037.13,26.0,441975.33,19428.52,0.0,0.0
2006,Kadapa,KAD_2006_2,Chilli,7.55,593.56,5.43,434627.03,16706.75,86925.41,0.2
2006,Kadapa,KAD_2006_3,Sugarcane,1.92,941.07,123.25,431358.96,10208.98,0.0,0.0
2006,Kadapa,KAD_2006_4,Cotton,6.75,911.11,8.83,530034.13,11035.9,53003.41,0.1
2006,Kadapa,KAD_2006_5,Chilli,6.75,620.86,4.86,388658.88,18102.36,0.0,0.0
2006,Kadapa,KAD_2006_6,Chilli,6.13,1058.55,7.97,637365.25,29942.38,63736.52,0.1
2006,Kadapa,KAD_2006_7,Cotton,3.67,555.03,3.31,198384.91,9392.11,0.0,0.0
2006,Kadapa,KAD_2006_8,Sugarcane,3.55,982.61,242.3,848042.11,20321.09,169608.42,0.2
2006,Kadapa,KAD_2006_9,Chilli,3.08,875.81,3.04,243542.87,8967.81,0.0,0.0
2006,Kadapa,KAD_2006_10,Groundnut,2.19,798.84,2.81,140274.31,3840.45,14027.43,0.1
2006,Kadapa,KAD_2006_11,Maize,4.96,1026.53,16.47,279979.72,13172.37,0.0,0.0
2006,Kadapa,KAD_2006_12,Groundnut,6.27,1262.22,14.66,733108.69,22121.53,0.0,0.0
2006,Kadapa,KAD_2006_13,Maize,6.05,634.09,11.62,197585.19,8536.78,0.0,0.0
2006,Kadapa,KAD_2006_14,Cotton,4.89,277.88,4.41,264308.43,7286.65,0.0,0.0
2006,Kadapa,KAD_2006_15,Cotton,3.04,765.4,3.03,181892.9,8281.07,0.0,0.0
2006,Kadapa,KAD_2006_16,Chilli,3.29,768.74,2.64,211204.41,7005.71,21120.44,0.1
2006,Kadapa,KAD_2006_17,Rice,4.95,926.64,12.4,247950.55,5530.79,24795.05,0.1
2006,Kadapa,KAD_2006_18,Groundnut,7.12,542.98,7.69,384539.98,8095.58,38454.0,0.1
2006,Kadapa,KAD_2006_19,Maize,6.81,566.56,13.08,222343.43,6612.05,0.0,0.0
2006,Kadapa,KAD_2006_20,Chilli,1.07,800.64,0.92,73304.89,2156.83,0.0,0.0
2006,Kadapa,KAD_2006_21,Groundnut,3.44,695.03,3.72,185767.45,6465.73,0.0,0.0
2006,Kadapa,KAD_2006_22,Sugarcane,2.14,953.14,140.05,490160.84,18518.24,0.0,0.0
2006,Kadapa,KAD_2006_23,Groundnut,2.94,412.43,3.17,158657.06,5065.99,15865.71,0.1
2006,Kadapa,KAD_2006_24,Sugarcane,4.71,601.79,197.87,692549.84,34249.72,0.0,0.0
2006,Kadapa,KAD_2006_25,Cotton,4.43,735.11,4.13,247879.23,6019.71,0.0,0.0
2006,Kadapa,KAD_2006_26,Cotton,2.73,704.51,2.46,147374.27,4450.01,0.0,0.0
2006,Kadapa,KAD_2006_27,Chilli,3.86,792.24,3.26,260400.54,7261.19,0.0,0.0
2006,Kadapa,KAD_2006_28,Groundnut,5.33,716.83,5.76,288042.49,8272.58,0.0,0.0
2006,Kadapa,KAD_2006_29,Groundnut,1.1,821.52,1.48,73918.39,3428.31,0.0,0.0
2006,Kadapa,KAD_2006_30,Cotton,1.29,788.95,1.35,81287.42,1975.2,0.0,0.0
2006,Kadapa,KAD_2006_31,Groundnut,1.22,429.39,1.32,65869.06,2050.35,0.0,0.0
2006,Kadapa,KAD_2006_32,Rice,5.93,971.51,15.93,318567.69,9591.39,0.0,0.0
2006,Kadapa,KAD_2006_33,Sugarcane,2.82,1020.93,203.0,710484.32,25852.7,0.0,0.0
2006,Kadapa,KAD_2006_34,Sugarcane,7.55,751.27,340.71,1192481.09,33910.21,0.0,0.0
2006,Kadapa,KAD_2006_35,Maize,6.67,755.81,13.9,236343.81,10114.66,0.0,0.0
2006,Kadapa,KAD_2006_36,Cotton,7.86,844.82,9.18,550768.97,18053.76,0.0,0.0
2006,Kadapa,KAD_2006_37,Groundnut,5.67,886.57,8.56,427822.55,13196.04,0.0,0.0
2006,Kadapa,KAD_2006_38,Chilli,3.18,515.97,2.29,182911.3,6864.03,0.0,0.0
2006,Kadapa,KAD_2006_39,Sugarcane,4.58,908.24,278.61,975132.9,40001.86,195026.58,0.2
2006,Chittoor,CHI_2006_0,Sugarcane,3.26,833.6,173.94,608802.65,27686.68,0.0,0.0
2006,Chittoor,CHI_2006_1,Rice,7.7,673.24,12.93,258595.11,10952.07,0.0,0.0
2006,Chittoor,CHI_2006_2,Sugarcane,7.86,1027.33,571.68,2000885.41,71950.75,200088.54,0.1
2006,Chittoor,CHI_2006_3,Groundnut,7.75,632.14,8.37,418703.14,15555.02,83740.63,0.2
2006,Chittoor,CHI_2006_4,Maize,4.98,859.02,12.72,216283.99,10588.8,86513.6,0.4
2006,Chittoor,CHI_2006_5,Chilli,4.31,891.7,4.37,349405.9,7295.18,139762.36,0.4
2006,Chittoor,CHI_2006_6,Groundnut,2.36,971.67,4.08,204157.76,7808.92,20415.78,0.1
2006,Chittoor,CHI_2006_7,Groundnut,4.2,715.6,4.54,226857.24,7343.26,0.0,0.0
2006,Chittoor,CHI_2006_8,Rice,6.54,1185.85,23.19,463771.81,10812.05,0.0,0.0
2006,Chittoor,CHI_2006_9,Rice,5.57,779.45,10.68,213655.05,8501.57,21365.5,0.1
2006,Chittoor,CHI_2006_10,Maize,2.77,777.49,6.06,102947.11,2708.08,20589.42,0.2
2006,Chittoor,CHI_2006_11,Chilli,6.25,1010.51,7.62,609221.77,22200.65,0.0,0.0
2006,Chittoor,CHI_2006_12,Cotton,5.09,623.67,4.58,274929.63,12884.13,0.0,0.0
2006,Chittoor,CHI_2006_13,Sugarcane,6.15,750.57,277.29,970503.32,20494.1,0.0,0.0
2006,Chittoor,CHI_2006_14,Maize,2.06,1101.85,7.56,128490.28,5490.07,0.0,0.0
2006,Chittoor,CHI_2006_15,Cotton,6.3,876.42,7.79,467102.26,21127.42,46710.23,0.1
2006,Chittoor,CHI_2006_16,Groundnut,2.22,711.66,2.4,119981.98,5423.29,47992.79,0.4
2006,Chittoor,CHI_2006_17,Cotton,1.37,1028.49,2.14,128658.18,5230.65,0.0,0.0
2006,Chittoor,CHI_2006_18,Sugarcane,2.8,483.38,117.48,411189.67,10899.81,0.0,0.0
2006,Chittoor,CHI_2006_19,Cotton,7.17,1000.96,10.78,646599.68,19748.31,0.0,0.0
2006,Chittoor,CHI_2006_20,Sugarcane,3.9,748.45,175.01,612540.88,14548.04,0.0,0.0
2006,Chittoor,CHI_2006_21,Groundnut,7.94,951.49,13.29,664662.24,28383.33,132932.45,0.2
2006,Chittoor,CHI_2006_22,Groundnut,4.38,963.02,7.46,372992.5,18102.54,74598.5,0.2
2006,Chittoor,CHI_2006_23,Sugarcane,5.83,1103.89,468.74,1640596.46,52151.48,328119.29,0.2
2006,Chittoor,CHI_2006_24,Maize,4.07,645.47,7.82,132954.84,4764.6,0.0,0.0
2006,Chittoor,CHI_2006_25,Groundnut,1.31,705.68,1.42,70923.96,2572.06,0.0,0.0
2006,Chittoor,CHI_2006_26,Groundnut,5.65,1028.62,10.58,528914.65,22927.38,52891.47,0.1
2006,Chittoor,CHI_2006_27,Maize,3.79,753.71,7.85,133484.71,3590.44,0.0,0.0
2006,Chittoor,CHI_2006_28,Chilli,6.78,543.8,4.88,390407.1,10549.53,78081.42,0.2
2006,Chittoor,CHI_2006_29,Rice,1.1,599.18,1.85,36913.12,1741.68,0.0,0.0
2006,Chittoor,CHI_2006_30,Chilli,4.87,1156.37,7.15,572136.21,14998.8,0.0,0.0
2006,Chittoor,CHI_2006_31,Maize,3.03,860.2,7.77,132089.07,6501.23,0.0,0.0
2006,Chittoor,CHI_2006_32,Maize,4.34,1187.62,17.6,299261.48,14466.68,0.0,0.0
2006,Chittoor,CHI_2006_33,Groundnut,3.88,611.69,4.19,209520.76,6373.62,0.0,0.0
2006,Chittoor,CHI_2006_34,Sugarcane,6.95,903.1,419.01,1466549.93,36220.03,0.0,0.0
2006,Chittoor,CHI_2006_35,Groundnut,3.08,807.85,4.03,201278.88,7555.04,0.0,0.0
2006,Chittoor,CHI_2006_36,Maize,1.39,1090.61,5.04,85642.96,3136.17,8564.3,0.1
2006,Chittoor,CHI_2006_37,Chilli,3.72,729.59,2.74,219004.82,7147.64,43800.96,0.2
2006,Chittoor,CHI_2006_38,Cotton,2.61,1064.9,4.27,256212.3,9264.89,0.0,0.0
2006,Chittoor,CHI_2006_39,Rice,2.52,728.32,4.32,86462.57,3865.91,0.0,0.0
2006,Vizianagaram,VIZ_2006_0,Chilli,7.91,656.16,5.69,455502.64,15423.3,0.0,0.0
2006,Vizianagaram,VIZ_2006_1,Sugarcane,2.96,687.07,124.45,435562.33,10551.5,43556.23,0.1
2006,Vizianagaram,VIZ_2006_2,Maize,1.86,1022.01,6.15,104482.75,3179.92,0.0,0.0
2006,Vizianagaram,VIZ_2006_3,Sugarcane,7.52,721.5,317.12,1109910.89,43106.86,443964.36,0.4
2006,Vizianagaram,VIZ_2006_4,Maize,6.42,566.0,12.33,209681.22,6386.75,0.0,0.0
2006,Vizianagaram,VIZ_2006_5,Cotton,2.58,826.45,2.91,174899.15,8615.87,69959.66,0.4
2006,Vizianagaram,VIZ_2006_6,Cotton,5.27,626.49,4.75,284716.75,9103.94,0.0,0.0
2006,Vizianagaram,VIZ_2006_7,Chilli,1.71,647.49,1.23,98526.36,3441.76,0.0,0.0
2006,Vizianagaram,VIZ_2006_8,Chilli,1.28,607.99,0.92,73513.32,2583.75,29405.33,0.4
2006,Vizianagaram,VIZ_2006_9,Groundnut,7.02,852.37,9.97,498558.93,15350.18,0.0,0.0
2006,Vizianagaram,VIZ_2006_10,Sugarcane,3.4,943.97,218.8,765801.23,33446.69,306320.49,0.4
2006,Vizianagaram,VIZ_2006_11,Chilli,6.04,790.64,5.08,406176.82,11538.65,40617.68,0.1
2006,Vizianagaram,VIZ_2006_12,Chilli,2.15,986.74,2.54,202810.09,9403.99,81124.04,0.4
2006,Vizianagaram,VIZ_2006_13,Cotton,5.23,1077.22,8.71,522679.04,15201.18,0.0,0.0
2006,Vizianagaram,VIZ_2006_14,Sugarcane,4.08,1118.95,334.26,1169903.38,47632.85,0.0,0.0
2006,Vizianagaram,VIZ_2006_15,Chilli,3.73,596.9,2.69,214805.57,6888.77,21480.56,0.1
2006,Vizianagaram,VIZ_2006_16,Cotton,1.36,705.17,1.23,73520.6,3205.78,14704.12,0.2
2006,Vizianagaram,VIZ_2006_17,Rice,5.22,1141.99,17.59,351820.19,11401.97,0.0,0.0
2006,Vizianagaram,VIZ_2006_18,Groundnut,1.45,820.1,1.93,96688.34,2938.51,0.0,0.0
2006,Vizianagaram,VIZ_2006_19,Maize,5.4,823.22,12.92,219690.74,9599.48,0.0,0.0
2006,Vizianagaram,VIZ_2006_20,Groundnut,4.72,891.83,7.19,359480.48,10334.92,35948.05,0.1
2006,Vizianagaram,VIZ_2006_21,Groundnut,5.87,579.97,6.34,317038.74,11917.97,31703.87,0.1
2006,Vizianagaram,VIZ_2006_22,Sugarcane,7.95,722.14,335.58,1174528.9,24099.95,0.0,0.0
2006,Vizianagaram,VIZ_2006_23,Cotton,6.15,820.56,6.86,411746.46,17751.61,0.0,0.0
2006,Vizianagaram,VIZ_2006_24,Rice,1.68,960.1,4.44,88768.97,3569.53,0.0,0.0
2006,Vizianagaram,VIZ_2006_25,Sugarcane,5.42,558.03,227.52,796313.61,25144.13,0.0,0.0
2006,Vizianagaram,VIZ_2006_26,Chilli,7.18,728.14,5.27,421486.97,17055.9,0.0,0.0
2006,Vizianagaram,VIZ_2006_27,Rice,5.4,748.52,9.69,193789.75,9192.58,0.0,0.0
2006,Vizianagaram,VIZ_2006_28,Rice,4.54,532.72,7.63,152504.4,3238.12,0.0,0.0
2006,Vizianagaram,VIZ_2006_29,Maize,7.65,1025.43,25.38,431530.76,18944.42,0.0,0.0
2006,Vizianagaram,VIZ_2006_30,Chilli,6.41,761.89,5.08,406224.41,10532.35,0.0,0.0
2006,Vizianagaram,VIZ_2006_31,Sugarcane,5.93,858.27,330.85,1157971.6,23955.31,0.0,0.0
2006,Vizianagaram,VIZ_2006_32,Cotton,6.23,841.22,7.22,433182.4,21273.07,0.0,0.0
2006,Vizianagaram,VIZ_2006_33,Groundnut,3.59,920.01,5.72,286014.43,7154.11,0.0,0.0
2006,Vizianagaram,VIZ_2006_34,Chilli,3.2,795.43,2.72,217645.85,9248.9,0.0,0.0
2006,Vizianagaram,VIZ_2006_35,Cotton,1.87,865.57,2.26,135710.83,3040.09,13571.08,0.1
2006,Vizianagaram,VIZ_2006_36,Groundnut,7.23,438.72,7.81,390596.25,18546.08,0.0,0.0
2006,Vizianagaram,VIZ_2006_37,Cotton,3.45,673.8,3.1,186045.62,8428.7,0.0,0.0
2006,Vizianagaram,VIZ_2006_38,Rice,1.23,1059.33,3.75,74905.11,3624.77,0.0,0.0
2006,Vizianagaram,VIZ_2006_39,Maize,2.78,653.3,5.34,90756.07,2991.29,0.0,0.0
2006,Srikakulam,SRI_2006_0,Groundnut,3.31,909.36,5.19,259426.9,6792.34,0.0,0.0
2006,Srikakulam,SRI_2006_1,Rice,6.34,770.14,11.93,238635.67,11324.27,0.0,0.0
2006,Srikakulam,SRI_2006_2,Cotton,1.85,581.22,1.67,100158.57,3575.71,10015.86,0.1
